Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Average Speed in MPH, Cat 1 Speed Count, Cat 2 Speed Count, Cat 3 Speed Count, Cat 4 Speed Count, Cat 5 Speed Count, Cat 6 Speed Count, Cat 7 Speed Count, Cat 8 Speed Count, Cat 9 Speed Count, Cat 10 Speed Count, Cat 11 Speed Count, Cat 12 Speed Count, Cat 13 Speed Count, Cat 14 Speed Count, Cat speed counts included flag, Quality Index, Network Link Id, NTIS Model Version
2022-01-18,20:59:00,1,103,50,11,4,38,100.05,62.17,0,0,0,0,0,0,0,0,4,18,22,34,19,6,True,15,200109898,15
2022-01-18,21:14:00,1,92,56,7,4,25,102.63,63.77,0,0,0,0,0,0,0,0,1,13,19,30,26,3,True,15,200109898,15
2022-01-18,21:29:00,1,89,51,11,3,24,102.38,63.62,0,0,0,0,0,0,0,1,2,7,19,37,19,4,True,15,200109898,15
2022-01-18,21:44:00,1,100,52,13,4,31,100.77,62.62,0,0,0,0,0,0,0,0,3,19,17,33,25,3,True,15,200109898,15
2022-01-18,21:59:00,1,86,49,5,4,28,100.42,62.40,0,0,0,0,0,0,0,0,0,14,26,24,20,2,True,15,200109898,15
2022-01-18,22:14:00,1,68,33,3,6,26,99.50,61.83,0,0,0,0,0,0,0,0,1,8,26,19,11,3,True,15,200109898,15
2022-01-18,22:29:00,1,54,25,5,5,19,100.43,62.40,0,0,0,0,0,0,0,0,1,11,12,15,12,3,True,15,200109898,15
2022-01-18,22:44:00,1,54,21,5,7,21,98.41,61.15,0,0,0,0,0,0,0,1,1,10,16,12,13,1,True,15,200109898,15
2022-01-18,22:59:00,1,50,23,4,4,19,97.57,60.63,0,0,0,0,0,0,0,0,2,14,9,15,7,3,True,15,200109898,15
2022-01-18,23:14:00,1,42,14,2,4,22,96.29,59.84,0,0,0,0,0,0,0,0,0,13,12,10,6,1,True,15,200109898,15
2022-01-18,23:29:00,1,46,22,2,3,19,99.17,61.62,0,0,0,0,0,0,0,0,4,10,8,10,9,5,True,15,200109898,15
2022-01-18,23:44:00,1,42,13,2,5,22,95.53,59.36,0,0,0,0,0,0,0,0,3,12,12,5,8,2,True,15,200109898,15
2022-01-18,23:59:00,1,43,16,2,5,20,96.33,59.86,0,0,0,0,0,0,0,0,1,9,17,9,6,1,True,15,200109898,15
2022-01-19,00:14:00,2,30,10,0,3,17,95.72,59.48,0,0,0,0,0,0,0,0,0,10,10,4,5,1,True,15,200109898,15
2022-01-19,00:29:00,2,41,7,4,2,28,91.85,57.07,0,0,0,0,0,0,0,0,3,17,8,10,2,1,True,15,200109898,15
2022-01-19,00:44:00,2,32,11,1,4,16,94.68,58.83,0,0,0,0,0,0,0,0,3,6,14,3,4,2,True,15,200109898,15
2022-01-19,00:59:00,2,39,16,0,3,20,97.10,60.34,0,0,0,0,0,0,0,0,0,8,18,6,4,3,True,15,200109898,15
2022-01-19,01:14:00,2,28,3,5,2,18,89.59,55.67,0,0,0,1,0,0,0,0,2,6,10,4,5,0,True,15,200109898,15
2022-01-19,01:29:00,2,34,11,3,2,18,95.57,59.39,0,0,0,0,0,0,0,0,2,14,6,2,7,3,True,15,200109898,15
2022-01-19,01:44:00,2,34,7,4,1,22,92.97,57.77,0,0,0,0,0,0,0,0,2,11,12,4,5,0,True,15,200109898,15
2022-01-19,01:59:00,2,34,4,1,5,24,89.48,55.60,0,0,0,0,0,0,1,0,2,7,20,4,0,0,True,15,200109898,15
2022-01-19,02:14:00,2,27,12,0,0,15,96.80,60.15,0,0,0,0,0,0,0,0,0,8,9,4,5,1,True,15,200109898,15
2022-01-19,02:29:00,2,26,5,1,5,15,94.48,58.71,0,0,0,0,0,0,0,0,0,9,8,6,3,0,True,15,200109898,15
2022-01-19,02:44:00,2,37,8,0,3,26,92.51,57.48,0,0,0,0,0,0,0,0,0,12,17,7,0,1,True,15,200109898,15
2022-01-19,02:59:00,2,32,6,3,6,17,93.54,58.13,0,0,0,0,0,0,0,0,3,8,9,9,3,0,True,15,200109898,15
2022-01-19,03:14:00,2,41,11,3,3,24,94.72,58.86,0,0,0,0,0,0,0,0,1,12,15,7,5,1,True,15,200109898,15
2022-01-19,03:29:00,2,41,6,4,14,17,95.28,59.20,0,0,0,0,0,0,0,0,5,7,10,13,6,0,True,15,200109898,15
2022-01-19,03:44:00,2,66,11,15,15,25,97.66,60.69,0,0,0,0,0,0,0,0,1,12,22,22,7,2,True,15,200109898,15
2022-01-19,03:59:00,2,56,6,11,14,25,98.33,61.10,0,0,0,0,0,0,0,0,1,13,17,13,7,5,True,15,200109898,15
2022-01-19,04:14:00,2,60,18,11,11,20,98.05,60.93,0,0,0,0,0,0,0,0,2,10,22,15,6,5,True,15,200109898,15
2022-01-19,04:29:00,2,68,16,6,12,34,96.49,59.95,0,0,0,0,0,0,0,0,3,17,20,15,10,3,True,15,200109898,15
2022-01-19,04:44:00,2,82,26,9,13,34,99.41,61.77,0,0,0,0,0,0,0,0,0,15,27,22,14,4,True,15,200109898,15
2022-01-19,04:59:00,2,114,25,17,21,51,98.63,61.29,0,0,0,0,0,0,0,0,2,24,35,26,22,5,True,15,200109898,15
2022-01-19,05:14:00,2,127,40,14,30,43,96.84,60.18,0,0,0,0,0,0,1,4,0,27,32,40,21,2,True,15,200109898,15
2022-01-19,05:29:00,2,152,54,18,23,57,97.24,60.42,0,0,0,0,0,0,0,1,1,41,34,52,18,5,True,15,200109898,15
2022-01-19,05:44:00,2,193,71,20,21,81,96.35,59.87,0,0,1,0,0,0,0,1,1,41,58,61,26,4,True,15,200109898,15
2022-01-19,05:59:00,2,233,95,32,21,85,97.24,60.43,0,0,0,0,0,0,0,0,7,62,55,62,41,6,True,15,200109898,15
2022-01-19,06:14:00,2,260,134,25,30,71,100.26,62.30,0,0,0,0,0,0,0,0,4,46,61,86,56,7,True,15,200109898,15
2022-01-19,06:29:00,2,290,138,41,33,78,98.49,61.20,0,0,0,0,1,0,0,1,7,53,56,128,39,5,True,15,200109898,15
2022-01-19,06:44:00,2,386,200,40,43,103,94.99,59.03,0,0,0,1,0,0,0,0,13,93,115,129,34,1,True,15,200109898,15
2022-01-19,06:59:00,2,364,190,49,43,82,97.17,60.38,0,0,0,0,0,0,1,0,9,74,104,126,43,7,True,15,200109898,15
2022-01-19,07:14:00,2,411,245,43,44,79,97.16,60.38,0,0,0,0,0,0,0,2,27,76,87,154,62,3,True,15,200109898,15
2022-01-19,07:29:00,2,430,260,53,41,76,95.62,59.42,0,0,0,0,0,0,1,4,13,95,117,163,35,2,True,15,200109898,15
2022-01-19,07:44:00,2,412,260,48,38,66,98.31,61.09,0,0,0,0,0,0,1,1,9,66,93,199,40,3,True,15,200109898,15
2022-01-19,07:59:00,2,423,264,44,40,75,97.18,60.39,0,0,0,0,0,0,0,1,10,96,78,201,37,0,True,15,200109898,15
2022-01-19,08:14:00,2,381,236,43,28,74,99.67,61.93,0,0,0,0,0,0,1,3,3,59,90,152,67,6,True,15,200109898,15
2022-01-19,08:29:00,2,389,250,43,40,56,100.33,62.35,0,0,0,0,0,0,0,0,3,71,73,162,77,3,True,15,200109898,15
2022-01-19,08:44:00,2,409,265,45,41,58,100.45,62.42,0,0,0,0,0,0,0,0,11,71,66,167,93,1,True,15,200109898,15
2022-01-19,08:59:00,2,362,214,48,34,66,99.59,61.89,0,0,0,0,0,1,0,2,9,55,74,152,62,7,True,15,200109898,15
2022-01-19,09:14:00,2,320,178,28,34,80,98.08,60.95,0,0,1,0,1,0,0,0,3,49,98,110,52,6,True,15,200109898,15
2022-01-19,09:29:00,2,322,209,26,26,61,100.05,62.17,0,0,0,0,0,0,0,0,1,57,68,138,54,4,True,15,200109898,15
2022-01-19,09:44:00,2,322,175,50,28,69,101.11,62.83,0,0,0,0,0,0,0,0,5,43,76,121,71,6,True,15,200109898,15
2022-01-19,09:59:00,2,310,167,30,29,84,99.51,61.83,0,0,0,0,0,0,1,0,5,61,73,97,63,10,True,15,200109898,15
2022-01-19,10:14:00,2,294,155,28,34,77,99.25,61.67,0,0,0,0,0,0,0,1,3,55,68,115,44,8,True,15,200109898,15
2022-01-19,10:29:00,2,265,142,23,24,76,100.27,62.31,0,0,0,0,0,0,0,0,6,44,58,94,59,4,True,15,200109898,15
2022-01-19,10:44:00,2,314,188,23,25,78,98.60,61.27,0,0,0,0,0,0,0,0,6,68,72,106,58,4,True,15,200109898,15
2022-01-19,10:59:00,2,281,158,23,30,70,98.86,61.43,0,0,0,0,0,0,0,0,10,53,64,93,59,2,True,15,200109898,15
2022-01-19,11:14:00,2,289,163,21,20,85,97.34,60.49,0,0,0,0,0,0,0,0,8,54,91,94,37,5,True,15,200109898,15
2022-01-19,11:29:00,2,293,159,27,25,82,95.53,59.36,0,0,0,0,0,1,0,1,8,72,84,93,32,2,True,15,200109898,15
2022-01-19,11:44:00,2,390,228,39,41,82,79.56,49.44,0,0,0,1,2,21,24,40,90,83,59,54,15,1,True,15,200109898,15
2022-01-19,11:59:00,2,301,177,30,24,70,99.37,61.74,0,0,0,1,0,0,0,2,4,50,71,107,57,9,True,15,200109898,15
2022-01-19,12:14:00,2,333,191,30,27,85,99.61,61.90,0,0,0,0,0,0,0,2,7,50,94,105,64,11,True,15,200109898,15
2022-01-19,12:29:00,2,277,145,26,28,78,100.17,62.25,0,0,0,0,0,0,0,1,3,49,68,90,55,11,True,15,200109898,15
2022-01-19,12:44:00,2,326,187,22,24,93,99.26,61.68,0,0,0,0,0,0,0,0,7,62,77,110,65,5,True,15,200109898,15
2022-01-19,12:59:00,2,279,145,18,35,81,100.22,62.28,0,0,0,0,0,0,0,0,2,49,74,87,58,9,True,15,200109898,15
2022-01-19,13:14:00,2,329,178,38,31,82,96.13,59.73,0,0,0,0,0,1,0,1,10,85,86,94,45,7,True,15,200109898,15
2022-01-19,13:29:00,2,329,189,25,18,97,98.68,61.32,0,0,0,0,0,0,0,1,4,65,84,116,51,8,True,15,200109898,15
2022-01-19,13:44:00,2,358,196,39,25,98,99.31,61.71,0,0,0,0,0,0,0,0,8,62,96,116,66,10,True,15,200109898,15
2022-01-19,13:59:00,2,322,179,21,33,89,100.15,62.23,0,0,0,0,0,0,0,3,1,55,80,107,66,10,True,15,200109898,15
2022-01-19,14:14:00,2,320,187,34,33,66,101.96,63.36,0,0,0,0,0,0,0,0,0,51,73,105,79,12,True,15,200109898,15
2022-01-19,14:29:00,2,355,196,32,34,93,100.09,62.20,0,0,0,0,0,0,0,1,2,63,83,129,69,8,True,15,200109898,15
2022-01-19,14:44:00,2,358,216,29,30,83,100.21,62.27,0,0,0,0,2,0,0,0,8,64,69,116,89,10,True,15,200109898,15
2022-01-19,14:59:00,2,330,201,29,20,80,100.58,62.50,0,0,0,0,0,0,3,5,11,53,49,107,91,11,True,15,200109898,15
2022-01-19,15:14:00,2,328,196,28,18,86,100.97,62.74,0,0,0,0,0,0,0,2,7,50,72,110,72,15,True,15,200109898,15
2022-01-19,15:29:00,2,369,212,40,23,94,101.63,63.15,0,0,0,0,0,0,0,0,0,66,74,132,81,16,True,15,200109898,15
2022-01-19,15:44:00,2,395,254,30,20,91,99.50,61.83,0,0,0,0,0,0,0,1,7,67,97,144,70,9,True,15,200109898,15
2022-01-19,15:59:00,2,373,239,28,27,79,100.77,62.62,0,0,0,0,0,0,0,0,9,56,91,121,81,15,True,15,200109898,15
2022-01-19,16:14:00,2,457,298,35,23,101,98.41,61.15,0,0,0,0,0,0,0,0,8,99,104,171,62,13,True,15,200109898,15
2022-01-19,16:29:00,2,374,251,28,30,65,101.70,63.19,0,0,0,1,0,0,0,0,8,47,65,157,86,10,True,15,200109898,15
2022-01-19,16:44:00,2,368,237,29,20,82,101.98,63.37,0,0,0,0,0,0,0,0,3,37,86,160,75,7,True,15,200109898,15
2022-01-19,16:59:00,2,342,242,20,21,59,102.91,63.95,0,0,0,0,0,0,0,1,5,31,74,136,84,11,True,15,200109898,15
2022-01-19,17:14:00,2,385,269,18,16,82,99.64,61.91,0,0,0,0,0,0,0,1,9,61,90,146,73,5,True,15,200109898,15
2022-01-19,17:29:00,2,407,264,33,13,97,97.26,60.43,0,0,0,0,0,0,0,1,10,81,118,139,54,4,True,15,200109898,15
2022-01-19,17:44:00,2,322,217,26,16,63,103.29,64.18,0,0,0,0,0,0,0,0,2,37,65,122,85,11,True,15,200109898,15
2022-01-19,17:59:00,2,310,190,22,15,83,100.59,62.50,0,0,0,0,0,0,0,0,2,49,84,98,70,7,True,15,200109898,15
2022-01-19,18:14:00,2,315,218,20,12,65,102.20,63.50,0,0,0,0,0,0,0,1,2,47,51,134,70,10,True,15,200109898,15
2022-01-19,18:29:00,2,250,170,16,9,55,102.49,63.69,0,0,0,0,0,0,0,0,7,28,47,99,59,10,True,15,200109898,15
2022-01-19,18:44:00,2,272,181,13,10,68,101.63,63.15,0,0,0,0,0,0,0,0,3,48,48,97,69,7,True,15,200109898,15
2022-01-19,18:59:00,2,214,136,12,11,55,102.38,63.62,0,0,0,0,0,0,0,2,1,37,40,66,51,17,True,15,200109898,15
2022-01-19,19:14:00,2,185,112,10,12,51,101.34,62.97,0,0,0,0,0,0,0,1,5,31,37,54,47,10,True,15,200109898,15
2022-01-19,19:29:00,2,172,95,14,11,52,99.40,61.77,0,0,0,0,0,0,1,1,5,33,38,49,36,9,True,15,200109898,15
2022-01-19,19:44:00,2,170,100,12,10,48,101.53,63.09,0,0,0,0,0,0,0,1,3,29,26,64,42,5,True,15,200109898,15
2022-01-19,19:59:00,2,137,74,9,13,41,102.04,63.41,0,0,0,0,0,0,0,3,3,13,34,40,35,9,True,15,200109898,15
2022-01-19,20:14:00,2,120,68,12,9,31,100.76,62.61,0,0,0,0,0,0,0,1,4,20,25,36,25,9,True,15,200109898,15
2022-01-19,20:29:00,2,114,57,9,10,38,101.60,63.13,0,0,0,0,0,0,0,0,2,16,25,40,28,3,True,15,200109898,15
2022-01-19,20:44:00,2,103,57,8,6,32,102.54,63.72,0,0,0,0,0,0,0,0,1,20,17,30,29,6,True,15,200109898,15
2022-01-19,20:59:00,2,84,42,12,8,22,101.16,62.86,0,0,0,0,0,0,0,0,0,15,16,32,21,0,True,15,200109898,15
2022-01-19,21:14:00,2,110,58,7,7,38,99.66,61.93,0,0,0,0,0,0,0,0,5,25,19,31,22,8,True,15,200109898,15
2022-01-19,21:29:00,2,105,56,8,9,32,102.14,63.47,0,0,0,0,0,0,0,0,3,16,22,30,27,7,True,15,200109898,15
2022-01-19,21:44:00,2,93,38,13,3,39,100.97,62.74,0,0,0,0,0,0,0,0,2,17,22,22,27,3,True,15,200109898,15
2022-01-19,21:59:00,2,74,35,10,6,23,103.02,64.02,0,0,0,0,0,0,0,0,1,13,15,19,18,8,True,15,200109898,15
2022-01-19,22:14:00,2,72,43,2,3,24,100.50,62.45,0,0,0,0,0,0,0,0,0,9,22,27,12,2,True,15,200109898,15
2022-01-19,22:29:00,2,85,42,6,7,30,100.94,62.72,0,0,0,0,0,0,0,0,2,17,18,23,18,7,True,15,200109898,15
2022-01-19,22:44:00,2,55,21,4,5,25,99.45,61.80,0,0,0,0,0,0,0,0,1,14,15,7,14,4,True,15,200109898,15
2022-01-19,22:59:00,2,64,29,5,6,24,98.25,61.05,0,0,0,0,0,0,0,0,1,17,15,15,15,1,True,15,200109898,15
2022-01-19,23:14:00,2,55,19,3,7,26,96.98,60.26,0,0,0,0,0,0,0,0,0,12,22,12,7,2,True,15,200109898,15
2022-01-19,23:29:00,2,41,15,0,7,19,93.60,58.16,0,0,0,0,0,0,0,0,1,18,11,3,6,2,True,15,200109898,15
2022-01-19,23:44:00,2,42,18,3,2,19,98.14,60.98,0,0,0,0,0,0,0,0,1,13,8,10,6,4,True,15,200109898,15
2022-01-19,23:59:00,2,39,13,2,3,21,94.67,58.83,0,0,0,0,0,0,0,0,2,8,16,9,3,1,True,15,200109898,15
2022-01-20,00:14:00,3,27,9,4,4,10,90.29,56.11,0,0,0,0,1,0,0,0,2,8,8,3,4,1,True,15,200109898,15
2022-01-20,00:29:00,3,33,10,1,3,19,91.29,56.73,0,0,0,0,0,1,0,0,1,10,12,6,2,1,True,15,200109898,15
2022-01-20,00:44:00,3,39,9,0,2,28,94.61,58.79,0,0,0,0,0,0,1,0,0,9,17,7,2,3,True,15,200109898,15
2022-01-20,00:59:00,3,42,8,2,6,26,92.86,57.71,0,0,0,0,0,0,0,0,1,14,19,3,3,2,True,15,200109898,15
2022-01-20,01:14:00,3,29,9,3,0,17,97.65,60.68,0,0,0,0,0,0,0,0,0,7,11,4,6,1,True,15,200109898,15
2022-01-20,01:29:00,3,38,10,3,1,24,92.42,57.43,0,0,0,0,0,1,0,0,1,11,15,3,7,0,True,15,200109898,15
2022-01-20,01:44:00,3,42,10,3,5,24,93.74,58.25,0,0,0,0,0,0,0,1,3,14,10,5,7,2,True,15,200109898,15
2022-01-20,01:59:00,3,31,6,4,3,18,92.98,57.78,0,0,0,0,0,0,0,0,1,14,8,3,3,2,True,15,200109898,15
2022-01-20,02:14:00,3,35,8,2,4,21,92.29,57.35,0,0,0,0,0,1,0,0,1,9,14,5,5,0,True,15,200109898,15
2022-01-20,02:29:00,3,40,3,3,7,27,88.58,55.04,0,0,0,0,1,0,0,0,0,17,15,6,1,0,True,15,200109898,15
2022-01-20,02:44:00,3,33,10,3,9,11,98.07,60.94,0,0,0,0,0,0,0,1,0,6,9,10,7,0,True,15,200109898,15
2022-01-20,02:59:00,3,34,8,2,7,17,99.78,62.00,0,0,0,0,0,0,0,0,0,5,14,7,5,3,True,15,200109898,15
2022-01-20,03:14:00,3,38,8,7,6,17,95.21,59.16,0,0,0,0,0,0,0,0,2,10,12,7,7,0,True,15,200109898,15
2022-01-20,03:29:00,3,51,8,8,10,25,97.74,60.73,0,0,0,0,0,0,0,0,1,9,20,11,8,2,True,15,200109898,15
2022-01-20,03:44:00,3,66,14,11,22,19,103.21,64.14,0,0,0,0,0,0,0,0,1,6,21,16,15,7,True,15,200109898,15
2022-01-20,03:59:00,3,55,14,6,9,26,97.91,60.84,0,0,0,0,0,0,0,0,2,15,14,10,9,5,True,15,200109898,15
2022-01-20,04:14:00,3,75,10,6,19,40,95.14,59.12,0,0,0,0,0,0,0,0,0,21,26,21,7,0,True,15,200109898,15
2022-01-20,04:29:00,3,80,20,6,14,40,97.96,60.87,0,0,0,0,0,0,0,1,0,17,26,20,12,4,True,15,200109898,15
2022-01-20,04:44:00,3,116,33,10,24,49,98.37,61.13,0,0,0,0,0,1,0,1,1,24,32,26,28,3,True,15,200109898,15
2022-01-20,04:59:00,3,117,38,15,17,47,99.83,62.04,0,0,0,0,0,0,0,0,0,20,33,41,19,4,True,15,200109898,15
2022-01-20,05:14:00,3,148,41,19,41,47,97.08,60.32,0,0,0,0,0,0,2,3,1,31,43,34,30,4,True,15,200109898,15
2022-01-20,05:29:00,3,154,45,12,28,69,95.84,59.55,0,0,0,0,0,0,0,0,3,42,51,32,24,2,True,15,200109898,15
2022-01-20,05:44:00,3,205,75,25,30,75,98.79,61.38,0,0,0,0,0,0,0,0,3,37,58,68,37,2,True,15,200109898,15
2022-01-20,05:59:00,3,308,130,32,40,106,99.36,61.74,0,0,0,0,0,0,0,0,4,56,76,113,53,6,True,15,200109898,15
2022-01-20,06:14:00,3,288,118,43,29,98,98.89,61.45,0,0,0,0,0,0,0,0,2,51,100,73,52,10,True,15,200109898,15
2022-01-20,06:29:00,3,364,165,49,36,114,97.89,60.83,0,0,0,0,0,0,0,2,4,79,91,130,53,5,True,15,200109898,15
2022-01-20,06:44:00,3,404,225,35,43,101,95.00,59.03,0,0,1,0,0,0,0,3,13,100,106,140,37,4,True,15,200109898,15
2022-01-20,06:59:00,3,398,200,50,55,93,98.48,61.19,0,0,0,0,1,0,0,0,7,74,90,162,64,0,True,15,200109898,15
2022-01-20,07:14:00,3,536,278,69,60,129,90.38,56.16,0,0,0,0,0,0,1,10,64,170,135,132,23,1,True,15,200109898,15
2022-01-20,07:29:00,3,564,320,86,72,86,95.89,59.58,0,0,0,0,0,0,0,0,15,135,151,218,44,1,True,15,200109898,15
2022-01-20,07:44:00,3,605,366,75,58,106,90.97,56.53,0,0,0,0,0,0,2,8,46,201,179,146,22,1,True,15,200109898,15
2022-01-20,07:59:00,3,579,337,84,56,102,94.78,58.90,0,0,0,0,0,0,0,4,26,147,153,203,41,5,True,15,200109898,15
2022-01-20,08:14:00,3,517,308,54,54,101,96.56,60.00,0,0,0,0,0,0,0,0,12,123,141,174,66,1,True,15,200109898,15
2022-01-20,08:29:00,3,450,255,50,45,100,98.97,61.50,0,0,0,0,0,0,1,0,8,87,87,194,69,4,True,15,200109898,15
2022-01-20,08:44:00,3,535,312,66,47,110,92.50,57.48,0,0,0,0,0,0,1,6,47,151,158,116,53,3,True,15,200109898,15
2022-01-20,08:59:00,3,506,290,66,43,107,97.26,60.44,0,0,0,0,0,1,0,0,8,106,137,193,54,7,True,15,200109898,15
2022-01-20,09:14:00,3,483,265,37,54,127,94.07,58.46,0,0,0,0,0,0,0,0,21,164,118,120,59,1,True,15,200109898,15
2022-01-20,09:29:00,3,445,242,38,49,116,95.07,59.08,0,0,0,0,0,0,0,1,12,131,124,123,49,5,True,15,200109898,15
2022-01-20,09:44:00,3,413,205,35,45,128,97.52,60.60,0,0,0,0,0,0,0,0,11,70,137,133,59,3,True,15,200109898,15
2022-01-20,09:59:00,3,381,208,24,37,112,97.70,60.71,0,0,0,0,0,0,0,1,2,88,92,147,46,5,True,15,200109898,15
2022-01-20,10:14:00,3,391,211,32,29,119,98.11,60.96,0,0,0,0,0,0,0,0,10,66,112,146,52,5,True,15,200109898,15
2022-01-20,10:29:00,3,423,226,43,30,124,94.61,58.79,0,0,0,1,0,0,0,0,14,110,129,131,35,3,True,15,200109898,15
2022-01-20,10:44:00,3,458,254,28,37,139,94.86,58.95,0,0,0,0,0,0,0,1,15,113,152,137,36,4,True,15,200109898,15
2022-01-20,10:59:00,3,435,235,34,46,120,94.96,59.01,0,0,0,0,0,0,0,1,25,110,123,122,48,6,True,15,200109898,15
2022-01-20,11:14:00,3,497,276,47,46,128,95.31,59.23,0,0,2,0,0,0,0,0,20,98,138,198,39,2,True,15,200109898,15
2022-01-20,11:29:00,3,472,263,42,47,120,94.57,58.77,0,0,0,0,1,0,0,2,27,117,135,134,53,3,True,15,200109898,15
2022-01-20,11:44:00,3,472,272,27,38,135,95.11,59.10,0,0,0,0,0,1,0,1,5,132,148,134,49,2,True,15,200109898,15
2022-01-20,11:59:00,3,393,188,40,43,122,95.00,59.03,0,0,0,0,0,0,0,0,9,105,130,109,38,2,True,15,200109898,15
2022-01-20,12:14:00,3,451,247,36,45,123,95.16,59.13,0,0,0,0,0,0,0,0,17,103,162,119,45,5,True,15,200109898,15
2022-01-20,12:29:00,3,444,253,33,47,111,97.64,60.67,0,0,0,0,0,0,0,0,8,83,143,142,62,6,True,15,200109898,15
2022-01-20,12:44:00,3,449,234,32,45,138,95.42,59.30,0,0,0,1,0,0,0,1,11,98,150,144,41,3,True,15,200109898,15
2022-01-20,12:59:00,3,459,259,37,38,125,94.17,58.52,0,0,0,0,0,0,1,3,18,106,173,116,39,3,True,15,200109898,15
2022-01-20,13:14:00,3,436,221,42,46,127,95.12,59.11,0,0,0,0,0,0,0,1,17,102,137,138,41,0,True,15,200109898,15
2022-01-20,13:29:00,3,497,274,38,46,139,95.10,59.09,0,0,0,0,0,0,0,1,17,128,152,145,52,2,True,15,200109898,15
2022-01-20,13:44:00,3,497,278,45,41,133,93.83,58.30,0,0,0,0,1,0,0,2,28,128,162,127,42,7,True,15,200109898,15
2022-01-20,13:59:00,3,350,197,26,27,100,98.41,61.15,0,0,0,0,1,0,0,0,10,64,99,99,68,9,True,15,200109898,15
2022-01-20,14:14:00,3,310,184,31,31,64,102.67,63.80,0,0,0,0,0,0,0,0,6,44,58,103,87,12,True,15,200109898,15
2022-01-20,14:29:00,3,484,288,33,51,112,96.94,60.24,0,0,0,0,0,0,0,2,8,101,153,150,66,4,True,15,200109898,15
2022-01-20,14:44:00,3,583,348,40,49,146,93.43,58.05,0,0,0,0,0,0,0,3,23,168,205,135,44,5,True,15,200109898,15
2022-01-20,14:59:00,3,601,338,42,61,160,92.35,57.39,0,0,0,0,0,0,0,3,18,190,240,113,36,1,True,15,200109898,15
2022-01-20,15:14:00,3,591,337,49,52,153,90.98,56.53,0,0,0,1,0,0,0,2,47,214,168,125,33,1,True,15,200109898,15
2022-01-20,15:29:00,3,537,315,33,36,153,93.14,57.88,0,0,0,0,0,0,0,1,35,159,163,132,45,2,True,15,200109898,15
2022-01-20,15:44:00,3,564,350,44,36,134,89.70,55.74,1,0,0,0,0,0,0,7,42,188,163,140,19,4,True,15,200109898,15
2022-01-20,15:59:00,3,547,331,40,35,141,93.58,58.15,0,0,0,0,0,0,0,1,17,151,199,147,32,0,True,15,200109898,15
2022-01-20,16:14:00,3,568,373,29,40,126,93.24,57.94,0,0,0,0,0,0,0,3,24,172,182,145,39,3,True,15,200109898,15
2022-01-20,16:29:00,3,542,339,40,32,131,94.75,58.88,0,0,0,0,0,0,0,0,16,146,173,158,46,3,True,15,200109898,15
2022-01-20,16:44:00,3,523,343,34,30,116,93.89,58.34,0,0,0,0,0,0,0,6,31,155,122,154,51,4,True,15,200109898,15
2022-01-20,16:59:00,3,565,392,30,31,112,90.75,56.39,0,0,0,0,0,1,4,29,50,141,144,169,25,2,True,15,200109898,15
2022-01-20,17:14:00,3,518,362,25,22,109,93.68,58.21,0,0,0,0,0,0,0,5,33,138,145,153,41,3,True,15,200109898,15
2022-01-20,17:29:00,3,448,299,29,24,96,94.93,58.99,0,0,0,0,0,0,0,8,21,108,114,146,50,1,True,15,200109898,15
2022-01-20,17:44:00,3,398,281,27,13,77,95.33,59.23,0,0,0,0,0,0,0,1,27,98,92,130,46,4,True,15,200109898,15
2022-01-20,17:59:00,3,334,234,22,15,63,100.14,62.23,0,0,0,0,0,0,0,0,7,58,58,146,61,4,True,15,200109898,15
2022-01-20,18:14:00,3,409,301,27,9,72,98.43,61.16,0,0,0,0,0,0,0,0,14,90,78,150,69,8,True,15,200109898,15
2022-01-20,18:29:00,3,311,205,19,11,76,101.12,62.83,0,0,0,0,0,0,0,0,3,58,59,108,75,8,True,15,200109898,15
2022-01-20,18:44:00,3,333,222,18,10,83,95.00,59.03,0,0,0,0,0,0,0,1,5,99,95,101,28,4,True,15,200109898,15
2022-01-20,18:59:00,3,282,189,10,17,66,101.35,62.98,0,0,0,0,0,0,0,0,2,41,67,104,57,11,True,15,200109898,15
2022-01-20,19:14:00,3,238,158,10,12,58,102.82,63.89,0,0,0,0,0,0,0,0,2,35,42,87,64,8,True,15,200109898,15
2022-01-20,19:29:00,3,198,129,13,9,47,103.93,64.58,0,0,0,0,0,0,0,0,3,31,33,57,58,16,True,15,200109898,15
2022-01-20,19:44:00,3,189,125,4,12,48,102.71,63.82,0,0,0,0,0,0,0,2,3,26,30,69,50,9,True,15,200109898,15
2022-01-20,19:59:00,3,167,101,13,9,44,102.73,63.83,0,0,0,0,0,0,0,0,4,21,35,54,44,9,True,15,200109898,15
2022-01-20,20:14:00,3,127,73,9,10,35,105.23,65.39,0,0,0,0,0,0,0,1,0,17,24,33,37,15,True,15,200109898,15
2022-01-20,20:29:00,3,138,83,6,3,46,101.29,62.94,0,0,0,0,0,0,0,1,1,26,31,34,39,6,True,15,200109898,15
2022-01-20,20:44:00,3,105,57,6,8,34,99.19,61.63,0,0,0,0,0,0,0,1,4,22,22,27,24,5,True,15,200109898,15
